Year,Period,State,Data Item,Value
2016,OCT THRU DEC,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","15,500"
2016,OCT THRU DEC,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2016,OCT THRU DEC,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",720
2016,OCT THRU DEC,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,OCT THRU DEC,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,200"
2016,OCT THRU DEC,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2016,OCT THRU DEC,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,700"
2016,OCT THRU DEC,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,OCT THRU DEC,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2016,OCT THRU DEC,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",26
2016,OCT THRU DEC,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",950
2016,OCT THRU DEC,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,OCT THRU DEC,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,000"
2016,OCT THRU DEC,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,OCT THRU DEC,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",280
2016,OCT THRU DEC,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,OCT THRU DEC,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",500
2016,OCT THRU DEC,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2016,OCT THRU DEC,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",740
2016,OCT THRU DEC,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,OCT THRU DEC,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","12,500"
2016,OCT THRU DEC,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2016,OCT THRU DEC,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","13,500"
2016,OCT THRU DEC,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2016,OCT THRU DEC,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,400"
2016,OCT THRU DEC,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,OCT THRU DEC,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",590
2016,OCT THRU DEC,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,OCT THRU DEC,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","16,000"
2016,OCT THRU DEC,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,OCT THRU DEC,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,300"
2016,OCT THRU DEC,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2016,OCT THRU DEC,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",340
2016,OCT THRU DEC,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2016,OCT THRU DEC,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2016,OCT THRU DEC,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",23
2016,OCT THRU DEC,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,000"
2016,OCT THRU DEC,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",18
2016,OCT THRU DEC,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","5,500"
2016,OCT THRU DEC,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",22
2016,OCT THRU DEC,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","44,000"
2016,OCT THRU DEC,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2016,OCT THRU DEC,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,100"
2016,OCT THRU DEC,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2016,OCT THRU DEC,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,700"
2016,OCT THRU DEC,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,OCT THRU DEC,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,500"
2016,OCT THRU DEC,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,OCT THRU DEC,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",580
2016,OCT THRU DEC,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,OCT THRU DEC,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,100"
2016,OCT THRU DEC,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2016,OCT THRU DEC,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2016,OCT THRU DEC,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,OCT THRU DEC,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,000"
2016,OCT THRU DEC,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,OCT THRU DEC,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",840
2016,OCT THRU DEC,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,OCT THRU DEC,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","39,000"
2016,OCT THRU DEC,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,OCT THRU DEC,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2016,OCT THRU DEC,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2016,OCT THRU DEC,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",260
2016,OCT THRU DEC,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,OCT THRU DEC,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",730
2016,OCT THRU DEC,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,OCT THRU DEC,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,000"
2016,OCT THRU DEC,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,OCT THRU DEC,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,000"
2016,OCT THRU DEC,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,OCT THRU DEC,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,500"
2016,OCT THRU DEC,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,OCT THRU DEC,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,200"
2016,OCT THRU DEC,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JAN THRU MAR,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,800"
2015,JAN THRU MAR,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",26
2015,JAN THRU MAR,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,600"
2015,JAN THRU MAR,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,JAN THRU MAR,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,500"
2015,JAN THRU MAR,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,JAN THRU MAR,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","255,000"
2015,JAN THRU MAR,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,JAN THRU MAR,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,500"
2015,JAN THRU MAR,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,JAN THRU MAR,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",870
2015,JAN THRU MAR,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",22
2015,JAN THRU MAR,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","42,000"
2015,JAN THRU MAR,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,JAN THRU MAR,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","14,500"
2015,JAN THRU MAR,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2015,JAN THRU MAR,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",380
2015,JAN THRU MAR,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,JAN THRU MAR,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,700"
2015,JAN THRU MAR,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,JAN THRU MAR,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,200"
2015,JAN THRU MAR,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",40
2015,JAN THRU MAR,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,100"
2015,JAN THRU MAR,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",22
2015,JAN THRU MAR,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,100"
2015,JAN THRU MAR,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",18
2015,JAN THRU MAR,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2015,JAN THRU MAR,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",23
2015,JAN THRU MAR,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,100"
2015,JAN THRU MAR,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",39
2015,JAN THRU MAR,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","8,000"
2015,JAN THRU MAR,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2015,JAN THRU MAR,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",380
2015,JAN THRU MAR,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2015,JAN THRU MAR,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,100"
2015,JAN THRU MAR,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",41
2015,JAN THRU MAR,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,000"
2015,JAN THRU MAR,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",22
2015,JAN THRU MAR,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,500"
2015,JAN THRU MAR,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",19
2015,JAN THRU MAR,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,700"
2015,JAN THRU MAR,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2015,JAN THRU MAR,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","8,500"
2015,JAN THRU MAR,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,JAN THRU MAR,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,000"
2015,JAN THRU MAR,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,JAN THRU MAR,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,200"
2015,JAN THRU MAR,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2015,JAN THRU MAR,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,600"
2015,JAN THRU MAR,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JAN THRU MAR,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,100"
2015,JAN THRU MAR,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,JAN THRU MAR,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",690
2015,JAN THRU MAR,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,JAN THRU MAR,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2015,JAN THRU MAR,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",22
2015,JAN THRU MAR,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,000"
2015,JAN THRU MAR,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",27
2015,JAN THRU MAR,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",620
2015,JAN THRU MAR,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",1
2015,JAN THRU MAR,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","10,500"
2015,JAN THRU MAR,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",48
2015,JAN THRU MAR,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,000"
2015,JAN THRU MAR,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",23
2015,JAN THRU MAR,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2015,JAN THRU MAR,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,JAN THRU MAR,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,080"
2015,JAN THRU MAR,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",23
2015,JAN THRU MAR,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2015,JAN THRU MAR,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",31
2015,JAN THRU MAR,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,700"
2015,JAN THRU MAR,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2015,JAN THRU MAR,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,600"
2015,JAN THRU MAR,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2015,JAN THRU MAR,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,000"
2015,JAN THRU MAR,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",21
2015,JAN THRU MAR,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","26,000"
2015,JAN THRU MAR,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,JAN THRU MAR,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,300"
2015,JAN THRU MAR,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2015,JAN THRU MAR,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",700
2015,JAN THRU MAR,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,JAN THRU MAR,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,500"
2015,JAN THRU MAR,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",28
2015,JAN THRU MAR,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","14,000"
2015,JAN THRU MAR,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2015,JAN THRU MAR,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,800"
2015,JAN THRU MAR,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",30
2015,JAN THRU MAR,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","8,000"
2015,JAN THRU MAR,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",28
2015,JAN THRU MAR,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,000"
2015,JAN THRU MAR,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2015,APR THRU JUN,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",860
2015,APR THRU JUN,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,APR THRU JUN,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","5,500"
2015,APR THRU JUN,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2015,APR THRU JUN,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,900"
2015,APR THRU JUN,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2015,APR THRU JUN,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","104,000"
2015,APR THRU JUN,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,APR THRU JUN,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,900"
2015,APR THRU JUN,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2015,APR THRU JUN,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",80
2015,APR THRU JUN,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2015,APR THRU JUN,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","35,000"
2015,APR THRU JUN,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2015,APR THRU JUN,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","23,000"
2015,APR THRU JUN,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",19
2015,APR THRU JUN,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",120
2015,APR THRU JUN,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",1
2015,APR THRU JUN,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2015,APR THRU JUN,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2015,APR THRU JUN,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2015,APR THRU JUN,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2015,APR THRU JUN,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2015,APR THRU JUN,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,APR THRU JUN,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,400"
2015,APR THRU JUN,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2015,APR THRU JUN,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",670
2015,APR THRU JUN,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,APR THRU JUN,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",980
2015,APR THRU JUN,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,APR THRU JUN,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,800"
2015,APR THRU JUN,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2015,APR THRU JUN,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,200"
2015,APR THRU JUN,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,APR THRU JUN,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",370
2015,APR THRU JUN,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2015,APR THRU JUN,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",320
2015,APR THRU JUN,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",2
2015,APR THRU JUN,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","9,500"
2015,APR THRU JUN,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2015,APR THRU JUN,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","12,500"
2015,APR THRU JUN,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2015,APR THRU JUN,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,000"
2015,APR THRU JUN,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2015,APR THRU JUN,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",500
